2015-06-26	19:40:03	HSRatsIVSARoom	19.5477270508	71.7532670898	100262	1.0
2015-06-26	19:50:03	HSRatsIVSARoom	19.5370019531	71.3517122803	100295	1.0
2015-06-26	20:00:03	HSRatsIVSARoom	19.5370019531	71.4737825928	100303	1.0
2015-06-26	20:10:03	HSRatsIVSARoom	19.5209143066	71.234053833	100320	1.0
2015-06-26	20:20:03	HSRatsIVSARoom	19.5530895996	71.2878740234	100312	39.0
2015-06-26	20:30:03	HSRatsIVSARoom	19.6352648926	71.0670360107	100291	38.0
2015-06-26	20:40:04	HSRatsIVSARoom	19.6459899902	70.7132807617	100263	38.0
2015-06-26	20:50:03	HSRatsIVSARoom	19.7388903809	70.8678918457	100218	39.0
2015-06-26	21:00:03	HSRatsIVSARoom	19.8264282227	70.760300415	100184	39.0
2015-06-26	21:10:04	HSRatsIVSARoom	19.9139660645	70.4358684082	100177	39.0
2015-06-26	21:20:03	HSRatsIVSARoom	19.9407788086	70.0182749023	100171	39.0
2015-06-26	21:30:03	HSRatsIVSARoom	20.0765795898	69.7219718018	100184	39.0
2015-06-26	21:40:03	HSRatsIVSARoom	20.1641174316	69.5501276855	100193	39.0
2015-06-26	21:50:03	HSRatsIVSARoom	20.1694799805	69.5533452148	100237	39.0
2015-06-26	22:00:03	HSRatsIVSARoom	20.1587548828	69.5441070557	100274	39.0
2015-06-26	22:10:03	HSRatsIVSARoom	20.153392334	68.6847885742	100302	40.0
2015-06-26	22:20:03	HSRatsIVSARoom	20.1373046875	69.2581875	100337	40.0
2015-06-26	22:30:03	HSRatsIVSARoom	19.9515039063	69.5239730225	100369	40.0
2015-06-26	22:40:03	HSRatsIVSARoom	19.9568664551	69.8781427002	100383	39.0
2015-06-26	22:50:04	HSRatsIVSARoom	19.9622290039	69.9223103027	100367	40.0
2015-06-26	23:00:03	HSRatsIVSARoom	19.9515039063	69.4705672607	100339	40.0
2015-06-26	23:10:03	HSRatsIVSARoom	19.9407788086	69.2597473145	100334	40.0
2015-06-26	23:20:04	HSRatsIVSARoom	19.9515039063	70.3005625	100310	39.0
2015-06-26	23:30:03	HSRatsIVSARoom	19.8800537109	70.7534998779	100332	40.0
2015-06-26	23:40:03	HSRatsIVSARoom	19.8693286133	70.7655411377	100335	40.0
2015-06-26	23:50:03	HSRatsIVSARoom	19.8746911621	70.5764150391	100314	40.0
2015-06-27	00:00:04	HSRatsIVSARoom	19.8639660645	70.145951416	100317	40.0
2015-06-27	00:10:03	HSRatsIVSARoom	19.8425158691	70.0953487549	100307	40.0
2015-06-27	00:20:03	HSRatsIVSARoom	19.8532409668	69.8222993164	100313	40.0
2015-06-27	00:30:04	HSRatsIVSARoom	19.8425158691	69.8435787354	100306	40.0
2015-06-27	00:40:03	HSRatsIVSARoom	19.7817907715	70.7145240479	100294	40.0
2015-06-27	00:50:03	HSRatsIVSARoom	19.7871533203	70.7771679687	100273	39.0
2015-06-27	01:00:04	HSRatsIVSARoom	19.8746911621	70.9273671875	100272	40.0
2015-06-27	01:10:03	HSRatsIVSARoom	19.8639660645	70.4952947998	100257	40.0
2015-06-27	01:20:03	HSRatsIVSARoom	19.765703125	69.7255058594	100244	40.0
2015-06-27	01:30:03	HSRatsIVSARoom	19.8425158691	69.7335496826	100245	40.0
2015-06-27	01:40:03	HSRatsIVSARoom	19.8264282227	70.4719921875	100234	41.0
2015-06-27	01:50:03	HSRatsIVSARoom	19.7710656738	70.7570828857	100245	41.0
2015-06-27	02:00:03	HSRatsIVSARoom	19.8371533203	71.1923728027	100259	41.0
2015-06-27	02:10:04	HSRatsIVSARoom	19.847878418	70.9650997314	100277	41.0
2015-06-27	02:20:03	HSRatsIVSARoom	19.7817907715	71.1068406982	100279	41.0
2015-06-27	02:30:03	HSRatsIVSARoom	19.8532409668	70.5225948486	100288	40.0
2015-06-27	02:40:04	HSRatsIVSARoom	19.7925158691	70.3439012451	100291	41.0
2015-06-27	02:50:03	HSRatsIVSARoom	19.7764282227	70.1652076416	100301	41.0
2015-06-27	03:00:03	HSRatsIVSARoom	19.7764282227	70.3177955322	100291	41.0
2015-06-27	03:10:03	HSRatsIVSARoom	19.7925158691	70.3607687988	100281	41.0
2015-06-27	03:20:03	HSRatsIVSARoom	19.7764282227	70.3559425049	100276	41.0
2015-06-27	03:30:03	HSRatsIVSARoom	19.7871533203	70.5683712158	100281	41.0
2015-06-27	03:40:03	HSRatsIVSARoom	19.8264282227	70.6245800781	100273	41.0
2015-06-27	03:50:03	HSRatsIVSARoom	19.7764282227	70.6474682617	100280	41.0
2015-06-27	04:00:03	HSRatsIVSARoom	19.7764282227	70.8000561523	100289	41.0
2015-06-27	04:10:03	HSRatsIVSARoom	19.8317907715	70.5406567383	100294	41.0
2015-06-27	04:20:03	HSRatsIVSARoom	19.7925158691	70.557524292	100295	41.0
2015-06-27	04:30:03	HSRatsIVSARoom	19.847878418	70.5760006104	100303	41.0
2015-06-27	04:40:03	HSRatsIVSARoom	19.7817907715	70.6779858398	100295	41.0
2015-06-27	04:50:04	HSRatsIVSARoom	19.7603405762	70.5876274414	100293	41.0
2015-06-27	05:00:03	HSRatsIVSARoom	19.7603405762	70.5783892822	100293	41.0
2015-06-27	05:10:03	HSRatsIVSARoom	19.7496154785	70.7293684082	100291	41.0
2015-06-27	05:20:04	HSRatsIVSARoom	19.7603405762	71.0759086914	100297	41.0
2015-06-27	05:30:03	HSRatsIVSARoom	19.765703125	70.8377886963	100319	41.0
2015-06-27	05:40:03	HSRatsIVSARoom	19.7603405762	70.6976564941	100345	41.0
2015-06-27	05:50:03	HSRatsIVSARoom	19.7603405762	70.7936210938	100346	41.0
2015-06-27	06:00:03	HSRatsIVSARoom	19.7603405762	70.8241386719	100360	41.0
2015-06-27	06:10:03	HSRatsIVSARoom	19.7603405762	71.0393704834	100350	41.0
2015-06-27	06:20:03	HSRatsIVSARoom	19.6942529297	70.8269417725	100369	41.0
2015-06-27	06:30:03	HSRatsIVSARoom	19.7603405762	70.7494534912	100363	41.0
2015-06-27	06:40:03	HSRatsIVSARoom	19.7549780273	71.0072441406	100380	41.0
2015-06-27	06:50:03	HSRatsIVSARoom	19.7496154785	71.0530205078	100378	41.0
2015-06-27	07:00:03	HSRatsIVSARoom	19.7603405762	71.1140556641	100387	41.0
2015-06-27	07:10:03	HSRatsIVSARoom	19.7603405762	70.9140826416	100396	41.0
2015-06-27	07:20:04	HSRatsIVSARoom	19.7603405762	70.85465625	100392	41.0
2015-06-27	07:30:03	HSRatsIVSARoom	19.7603405762	71.0164822998	100404	41.0
2015-06-27	07:40:03	HSRatsIVSARoom	19.7603405762	70.8928032227	100396	41.0
2015-06-27	07:50:04	HSRatsIVSARoom	19.7549780273	70.798032959	100412	40.0
2015-06-27	08:00:03	HSRatsIVSARoom	19.7442529297	70.8863681641	100427	40.0
2015-06-27	08:10:03	HSRatsIVSARoom	19.7496154785	71.1429644775	100438	40.0
2015-06-27	08:20:03	HSRatsIVSARoom	19.6781652832	71.1670469971	100445	40.0
2015-06-27	08:30:03	HSRatsIVSARoom	19.6781652832	71.1562000732	100449	1.0
2015-06-27	08:40:03	HSRatsIVSARoom	19.5745397949	71.4147706299	100460	1.0
2015-06-27	08:50:03	HSRatsIVSARoom	19.4762768555	71.4858238525	100484	1.0
2015-06-27	09:00:04	HSRatsIVSARoom	19.3565637207	71.6741210938	100506	1.0
2015-06-27	09:10:03	HSRatsIVSARoom	19.3565637207	71.8174708252	100515	1.0
2015-06-27	09:20:03	HSRatsIVSARoom	19.3065637207	72.281255127	100511	1.0
