2015-02-10	08:12:26	19.125	26.4366378174	101471.75	553.0
2015-02-10	08:22:29	19.5	25.5019031982	101494.25	561.0
2015-02-10	08:32:32	19.75	24.9928059082	101463.0	561.0
2015-02-10	08:42:35	19.875	24.6302269287	101454.75	565.0
2015-02-10	08:52:37	19.9375	24.4033682861	101456.5	570.0
